f1,i,query time (s),train time (s)
0.7353270807526691,0,0,0
0.7353270807526691,1,0,0
0.7353270807526691,2,0,0
0.7353270807526691,3,0,0
0.7353270807526691,4,0,0
0.7353270807526691,5,0,0
0.7353270807526691,6,0,0
0.7353270807526691,7,0,0
0.7353270807526691,8,0,0
0.7353270807526691,9,0,0
0.7353270807526691,10,0,0
0.7353270807526691,11,0,0
0.7353270807526691,12,0,0
0.7353270807526691,13,0,0
0.7353270807526691,14,0,0
0.7353270807526691,15,0,0
0.7353270807526691,16,0,0
0.7353270807526691,17,0,0
0.7353270807526691,18,0,0
0.7353270807526691,19,0,0
0.7353270807526691,20,0,0
0.7353270807526691,21,0,0
0.7353270807526691,22,0,0
0.7353270807526691,23,0,0
0.7353270807526691,24,0,0
0.7353270807526691,25,0,0
0.7353270807526691,26,0,0
0.7353270807526691,27,0,0
0.7353270807526691,28,0,0
0.7353270807526691,29,0,0
0.7353270807526691,30,0,0
0.7353270807526691,31,0,0
0.7353270807526691,32,0,0
0.7353270807526691,33,0,0
0.7353270807526691,34,0,0
0.7353270807526691,35,0,0
0.7353270807526691,36,0,0
0.7353270807526691,37,0,0
0.7353270807526691,38,0,0
0.7353270807526691,39,0,0
0.7353270807526691,40,0,0
0.7353270807526691,41,0,0
0.7353270807526691,42,0,0
0.7353270807526691,43,0,0
0.7353270807526691,44,0,0
0.7353270807526691,45,0,0
0.7353270807526691,46,0,0
0.7353270807526691,47,0,0
0.7353270807526691,48,0,0
0.7353270807526691,49,0,0
0.7353270807526691,50,0,0
0.7353270807526691,51,0,0
0.7353270807526691,52,0,0
0.7353270807526691,53,0,0
0.7353270807526691,54,0,0
0.7353270807526691,55,0,0
0.7353270807526691,56,0,0
0.7353270807526691,57,0,0
0.7353270807526691,58,0,0
0.7353270807526691,59,0,0
0.7353270807526691,60,0,0
0.7353270807526691,61,0,0
0.7353270807526691,62,0,0
0.7353270807526691,63,0,0
0.7353270807526691,64,0,0
0.7353270807526691,65,0,0
0.7353270807526691,66,0,0
0.7353270807526691,67,0,0
0.7353270807526691,68,0,0
0.7353270807526691,69,0,0
0.7353270807526691,70,0,0
0.7353270807526691,71,0,0
0.7353270807526691,72,0,0
0.7353270807526691,73,0,0
0.7353270807526691,74,0,0
0.7353270807526691,75,0,0
0.7353270807526691,76,0,0
0.7353270807526691,77,0,0
0.7353270807526691,78,0,0
0.7353270807526691,79,0,0
0.7353270807526691,80,0,0
0.7353270807526691,81,0,0
0.7353270807526691,82,0,0
0.7353270807526691,83,0,0
0.7353270807526691,84,0,0
0.7353270807526691,85,0,0
0.7353270807526691,86,0,0
0.7353270807526691,87,0,0
0.7353270807526691,88,0,0
0.7353270807526691,89,0,0
0.7353270807526691,90,0,0
0.7353270807526691,91,0,0
0.7353270807526691,92,0,0
0.7353270807526691,93,0,0
0.7353270807526691,94,0,0
0.7353270807526691,95,0,0
0.7353270807526691,96,0,0
0.7353270807526691,97,0,0
0.7353270807526691,98,0,0
0.7353270807526691,99,0,0
0.7353270807526691,100,0,0
